'﻿Sensor remetente',' Estado do Paciente',' Enviado às (s)',' Processado às (s)',' Diff (s)',Sensors,'Cycle Time Constraint','Emergency Detection Time Constraint'
Sensor4,bom,484586,484657,0.07033,five,SATISFIED,SATISFIED
Sensor4,medio,486.89,486958,0.06752,five,SATISFIED,SATISFIED
Sensor4,medio,487192,487259,0.06685,five,SATISFIED,SATISFIED
Sensor4,ruim,490.89,490958,0.06825,five,SATISFIED,SATISFIED
Sensor4,medio,491293,491.36,0.06631,five,SATISFIED,SATISFIED
Sensor4,bom,491.59,491658,0.06853,five,SATISFIED,SATISFIED
Sensor4,ruim,493291,493.36,0.06861,five,SATISFIED,SATISFIED
Sensor4,ruim,493.69,493759,0.06948,five,SATISFIED,SATISFIED
Sensor4,ruim,494489,494558,0.06859,five,SATISFIED,SATISFIED
Sensor4,ruim,494794,494861,0.0673,five,SATISFIED,SATISFIED
Sensor4,medio,495293,495359,0.06592,five,SATISFIED,SATISFIED
Sensor4,ruim,495393,495459,0.06632,five,SATISFIED,SATISFIED
Sensor4,medio,495493,495559,0.06584,five,SATISFIED,SATISFIED
Sensor4,ruim,495887,495956,0.06882,five,SATISFIED,SATISFIED
Sensor4,medio,496491,496559,0.06801,five,SATISFIED,SATISFIED
Sensor4,bom,496789,496858,0.06925,five,SATISFIED,SATISFIED
Sensor4,ruim,500088,500157,0.06986,five,SATISFIED,SATISFIED
Sensor4,ruim,500192,500258,0.06683,five,SATISFIED,SATISFIED
Sensor4,ruim,502488,502555,0.06721,five,SATISFIED,SATISFIED
Sensor4,ruim,503089,503156,0.0675,five,SATISFIED,SATISFIED
Sensor4,ruim,503287,503355,0.06764,five,SATISFIED,SATISFIED
Sensor4,medio,503.49,503558,0.0673,five,SATISFIED,SATISFIED
Sensor4,bom,503892,503959,0.06683,five,SATISFIED,SATISFIED
Sensor4,ruim,505189,505257,0.06864,five,SATISFIED,SATISFIED
Sensor4,medio,505992,506057,0.06515,five,SATISFIED,SATISFIED
Sensor4,ruim,506188,506257,0.0686,five,SATISFIED,SATISFIED
Sensor4,ruim,507192,507259,0.06755,five,SATISFIED,SATISFIED
Sensor4,medio,507589,507657,0.06787,five,SATISFIED,SATISFIED
Sensor4,ruim,507691,507.76,0.06902,five,SATISFIED,SATISFIED
Sensor4,medio,508789,508857,0.06859,five,SATISFIED,SATISFIED
Sensor4,bom,508891,508959,0.0671,five,SATISFIED,SATISFIED
Sensor4,medio,515193,515.26,0.06724,five,SATISFIED,SATISFIED
Sensor4,bom,515294,515.36,0.06669,five,SATISFIED,SATISFIED
Sensor4,medio,522389,522459,0.06988,five,SATISFIED,SATISFIED
Sensor4,medio,522.49,522558,0.06825,five,SATISFIED,SATISFIED
Sensor4,ruim,522889,522958,0.06819,five,SATISFIED,SATISFIED
Sensor4,medio,523.29,523358,0.06807,five,SATISFIED,SATISFIED
Sensor4,medio,538489,538556,0.06739,five,SATISFIED,SATISFIED
Sensor4,bom,538588,538657,0.0682,five,SATISFIED,SATISFIED
Sensor4,ruim,538689,538757,0.06838,five,SATISFIED,SATISFIED
Sensor4,ruim,539092,539161,0.06881,five,SATISFIED,SATISFIED
Sensor4,ruim,539593,539661,0.0681,five,SATISFIED,SATISFIED
Sensor4,ruim,539989,540057,0.06821,five,SATISFIED,SATISFIED
Sensor4,ruim,540493,540561,0.06857,five,SATISFIED,SATISFIED
Sensor4,ruim,540793,540858,0.06492,five,SATISFIED,SATISFIED
Sensor4,medio,541189,541258,0.06934,five,SATISFIED,SATISFIED
Sensor4,bom,541292,541359,0.06775,five,SATISFIED,SATISFIED
Sensor4,medio,548088,548156,0.0677,five,SATISFIED,SATISFIED
Sensor4,bom,548289,548358,0.06888,five,SATISFIED,SATISFIED
Sensor4,ruim,551.99,552059,0.06839,five,SATISFIED,SATISFIED
Sensor4,medio,552.19,552257,0.06771,five,SATISFIED,SATISFIED
Sensor4,bom,552291,552358,0.06778,five,SATISFIED,SATISFIED
Sensor4,medio,554189,554257,0.0681,five,SATISFIED,SATISFIED
Sensor4,bom,554292,554.36,0.06806,five,SATISFIED,SATISFIED
Sensor4,ruim,560889,560957,0.06837,five,SATISFIED,SATISFIED
Sensor4,ruim,560992,561.06,0.06817,five,SATISFIED,SATISFIED
Sensor4,medio,570588,570656,0.0677,five,SATISFIED,SATISFIED
Sensor4,ruim,570989,571061,0.07236,five,SATISFIED,SATISFIED
Sensor4,ruim,572492,572559,0.06713,five,SATISFIED,SATISFIED
Sensor4,ruim,572594,572661,0.06706,five,SATISFIED,SATISFIED
Sensor4,medio,573593,573.66,0.06734,five,SATISFIED,SATISFIED
Sensor4,bom,573788,573857,0.06884,five,SATISFIED,SATISFIED
Sensor4,ruim,575091,575158,0.06654,five,SATISFIED,SATISFIED
Sensor4,medio,576686,576756,0.07019,five,SATISFIED,SATISFIED
Sensor4,ruim,576791,576.86,0.06933,five,SATISFIED,SATISFIED
Sensor4,medio,576894,576959,0.06505,five,SATISFIED,SATISFIED
Sensor4,bom,576993,577059,0.06565,five,SATISFIED,SATISFIED
Sensor4,ruim,582588,582657,0.06921,five,SATISFIED,SATISFIED
Sensor4,ruim,582.79,582858,0.06755,five,SATISFIED,SATISFIED
Sensor4,ruim,583189,583.26,0.07036,five,SATISFIED,SATISFIED
Sensor4,ruim,584087,584157,0.0693,five,SATISFIED,SATISFIED
Sensor4,ruim,584292,584358,0.06663,five,SATISFIED,SATISFIED
Sensor4,ruim,590592,590.66,0.06725,five,SATISFIED,SATISFIED
Sensor4,ruim,590.79,590856,0.06545,five,SATISFIED,SATISFIED
Sensor4,medio,592391,592457,0.06576,five,SATISFIED,SATISFIED
Sensor4,medio,592492,592562,0.06964,five,SATISFIED,SATISFIED
